user_id,conversion_date,channel,country
U10401,2025-11-28,Partnerships,UK
U10402,2025-05-11,Paid Search,Germany
U10403,2025-02-12,Paid Social,Germany
U10404,2025-02-26,Paid Search,Spain
U10405,2025-02-19,Paid Search,UK
U10406,2025-06-27,Paid Search,France
U10407,2025-10-20,Organic,UK
U10408,2025-02-15,Organic,France
U10409,2025-06-19,Paid Search,Germany
U10410,2025-09-28,Paid Social,France
U10411,2025-12-02,Paid Search,Spain
U10412,2025-05-19,Organic,Germany
U10413,2025-09-04,Paid Social,Spain
U10414,2025-05-28,Affiliate,UK
U10415,2025-08-18,Affiliate,France
U10416,2025-10-07,Partnerships,Germany
U10417,2025-05-05,Paid Social,France
U10418,2025-07-11,Paid Search,Spain
U10419,2025-03-21,Paid Search,Germany
U10420,2025-04-04,Paid Social,Spain
U10421,2025-08-14,Organic,Germany
U10422,2025-03-06,Paid Social,UK
U10423,2025-03-29,Paid Search,UK
U10424,2025-03-29,Organic,France
U10425,2025-07-20,Paid Search,Spain
U10426,2025-08-02,Paid Search,Spain
U10427,2025-07-23,Organic,Germany
U10428,2025-03-30,Partnerships,UK
U10429,2025-03-02,Paid Social,France
U10430,2025-09-28,Organic,UK
U10431,2025-04-04,Partnerships,Spain
U10432,2025-11-03,Paid Search,France
U10433,2025-01-27,Partnerships,UK
U10434,2025-08-02,Affiliate,UK
U10435,2025-03-15,Organic,Germany
U10436,2025-03-02,Organic,Germany
U10437,2025-07-05,Paid Social,Spain
U10438,2025-01-31,Affiliate,UK
U10439,2025-08-07,Paid Search,Germany
U10440,2025-01-12,Paid Search,UK
U10441,2025-10-29,Paid Social,France
U10442,2025-02-01,Partnerships,UK
U10443,2025-06-09,Affiliate,UK
U10444,2025-08-25,Paid Social,Spain
U10445,2025-08-15,Organic,France
U10446,2025-06-30,Organic,France
U10447,2025-11-13,Partnerships,Germany
U10448,2025-02-15,Paid Search,France
U10449,2025-12-07,Organic,Spain
U10450,2025-03-21,Organic,Germany
U10451,2025-05-15,Paid Search,UK
U10452,2025-09-17,Paid Social,France
U10453,2025-11-04,Organic,UK
U10454,2025-09-04,Affiliate,Germany
U10455,2025-06-08,Affiliate,France
U10456,2025-07-22,Paid Search,Germany
U10457,2025-04-22,Affiliate,Germany
U10458,2025-10-19,Paid Social,France
U10459,2025-11-06,Paid Search,France
U10460,2025-04-29,Paid Social,Germany
U10461,2025-01-17,Paid Search,Spain
U10462,2025-11-27,Partnerships,France
U10463,2025-08-15,Organic,Germany
U10464,2025-12-27,Paid Social,UK
U10465,2025-04-27,Affiliate,UK
U10466,2025-02-12,Paid Social,France
U10467,2025-04-25,Paid Search,France
U10468,2025-10-10,Organic,UK
U10469,2025-02-06,Paid Search,Germany
U10470,2025-10-29,Paid Search,Germany
U10471,2025-04-23,Paid Social,Germany
U10472,2025-02-04,Partnerships,Spain
U10473,2025-05-12,Paid Social,France
U10474,2025-12-02,Paid Search,Spain
U10475,2025-12-02,Organic,Spain
U10476,2025-08-16,Paid Social,Spain
U10477,2025-05-27,Paid Search,Spain
U10478,2025-05-02,Paid Social,Germany
U10479,2025-03-22,Paid Search,France
U10480,2025-06-22,Affiliate,France
U10481,2025-06-03,Partnerships,Spain
U10482,2025-05-30,Organic,France
U10483,2025-02-27,Paid Search,UK
U10484,2025-03-04,Paid Search,Germany
U10485,2025-06-05,Paid Search,France
U10486,2025-12-22,Paid Search,Germany
U10487,2025-11-18,Paid Search,UK
U10488,2025-06-17,Paid Social,Germany
U10489,2025-06-15,Paid Search,UK
U10490,2025-03-26,Affiliate,Spain
U10491,2025-05-17,Paid Social,France
U10492,2025-07-08,Paid Search,Spain
U10493,2025-01-02,Paid Social,France
U10494,2025-04-16,Paid Search,Spain
U10495,2025-12-30,Partnerships,UK
U10496,2025-03-13,Paid Social,France
U10497,2025-05-06,Paid Search,Spain
U10498,2025-06-19,Paid Social,Germany
U10499,2025-07-24,Paid Search,Germany
U10500,2025-11-09,Organic,Spain
U10501,2025-12-03,Organic,UK
U10502,2025-07-14,Paid Search,Spain
U10503,2025-06-07,Partnerships,Germany
U10504,2025-05-21,Paid Social,France
U10505,2025-10-02,Paid Search,France
U10506,2025-01-07,Paid Search,Spain
U10507,2025-02-23,Organic,France
U10508,2025-04-14,Paid Social,Germany
U10509,2025-12-08,Organic,France
U10510,2025-12-04,Paid Social,Spain
U10511,2025-03-02,Paid Search,Spain
U10512,2025-03-28,Organic,Spain
U10513,2025-09-15,Organic,Germany
U10514,2025-06-27,Organic,UK
U10515,2025-08-30,Partnerships,France
U10516,2025-07-22,Paid Social,Spain
U10517,2025-01-31,Paid Search,UK
U10518,2025-10-16,Paid Search,Spain
U10519,2025-03-21,Paid Social,Spain
U10520,2025-01-11,Organic,Germany
U10521,2025-09-11,Partnerships,Germany
U10522,2025-10-14,Organic,UK
U10523,2025-06-25,Paid Social,Spain
U10524,2025-05-06,Partnerships,France
U10525,2025-02-16,Organic,France
U10526,2025-07-25,Paid Social,France
U10527,2025-04-17,Paid Social,UK
U10528,2025-10-02,Partnerships,Germany
U10529,2025-12-03,Affiliate,UK
U10530,2025-05-03,Organic,Germany
U10531,2025-05-14,Paid Social,France
U10532,2025-04-17,Paid Search,France
U10533,2025-11-01,Paid Social,Germany
U10534,2025-11-25,Paid Search,France
U10535,2025-02-19,Affiliate,UK
U10536,2025-12-03,Paid Search,Germany
U10537,2025-04-05,Organic,France
U10538,2025-09-25,Organic,Spain
U10539,2025-01-23,Paid Search,France
U10540,2025-02-23,Paid Search,Spain
U10541,2025-09-11,Affiliate,France
U10542,2025-08-23,Organic,Spain
U10543,2025-02-28,Paid Search,France
U10544,2025-06-13,Paid Search,Spain
U10545,2025-09-16,Affiliate,Germany
U10546,2025-11-10,Partnerships,Germany
U10547,2025-08-04,Paid Search,Spain
U10548,2025-07-02,Partnerships,France
U10549,2025-02-26,Organic,UK
U10550,2025-05-25,Paid Search,UK
U10551,2025-03-31,Affiliate,UK
U10552,2025-11-07,Paid Search,UK
U10553,2025-02-14,Paid Search,Spain
U10554,2025-09-14,Paid Search,Germany
U10555,2025-01-21,Paid Social,Germany
U10556,2025-01-21,Organic,UK
U10557,2025-02-21,Affiliate,Germany
U10558,2025-12-04,Paid Search,Spain
U10559,2025-06-20,Paid Search,UK
U10560,2025-03-08,Affiliate,Spain
U10561,2025-04-23,Paid Search,Spain
U10562,2025-10-27,Paid Social,France
U10563,2025-06-09,Affiliate,Spain
U10564,2025-09-23,Organic,France
U10565,2025-11-16,Paid Search,UK
U10566,2025-08-20,Partnerships,Spain
U10567,2025-11-21,Paid Search,Germany
U10568,2025-03-09,Affiliate,UK
U10569,2025-01-28,Affiliate,Spain
U10570,2025-04-26,Organic,Spain
U10571,2025-02-20,Affiliate,Germany
U10572,2025-06-30,Paid Social,France
U10573,2025-09-17,Paid Search,Spain
U10574,2025-03-20,Paid Search,Spain
U10575,2025-09-30,Affiliate,Germany
U10576,2025-04-18,Organic,UK
U10577,2025-03-15,Affiliate,Spain
U10578,2025-06-24,Partnerships,France
U10579,2025-07-03,Paid Social,France
U10580,2025-01-23,Paid Social,Germany
U10581,2025-10-01,Paid Social,France
U10582,2025-05-09,Paid Search,Spain
U10583,2025-10-18,Paid Social,France
U10584,2025-11-16,Organic,Spain
U10585,2025-07-05,Paid Social,Germany
U10586,2025-02-28,Partnerships,France
U10587,2025-01-01,Organic,Spain
U10588,2025-05-11,Paid Social,UK
U10589,2025-03-08,Organic,Spain
U10590,2025-10-20,Paid Social,Spain
U10591,2025-10-12,Paid Social,Germany
U10592,2025-03-30,Paid Search,Spain
U10593,2025-04-10,Paid Search,Germany
U10594,2025-07-08,Partnerships,Spain
U10595,2025-12-12,Organic,Spain
U10596,2025-08-29,Paid Search,Spain
U10597,2025-09-27,Paid Search,Germany
U10598,2025-08-07,Paid Social,Spain
U10599,2025-06-25,Partnerships,Germany
U10600,2025-12-07,Paid Social,UK
U10601,2025-08-21,Affiliate,Germany
U10602,2025-05-31,Partnerships,UK
U10603,2025-10-04,Paid Social,Germany
U10604,2025-08-17,Organic,Germany
U10605,2025-06-20,Paid Social,Spain
U10606,2025-08-11,Organic,France
U10607,2025-08-01,Paid Search,France
U10608,2025-10-09,Paid Search,Spain
U10609,2025-02-10,Organic,UK
U10610,2025-05-02,Partnerships,Spain
U10611,2025-08-15,Organic,France
U10612,2025-10-21,Paid Social,Germany
U10613,2025-03-29,Organic,Spain
U10614,2025-09-24,Paid Search,UK
U10615,2025-01-29,Paid Search,Spain
U10616,2025-09-04,Paid Social,France
U10617,2025-11-12,Organic,Germany
U10618,2025-09-01,Partnerships,France
U10619,2025-03-02,Paid Social,France
U10620,2025-05-27,Paid Social,France
U10621,2025-06-23,Paid Search,France
U10622,2025-10-05,Paid Social,Germany
U10623,2025-11-30,Paid Social,France
U10624,2025-05-22,Partnerships,UK
U10625,2025-02-13,Affiliate,UK
U10626,2025-05-24,Organic,France
U10627,2025-12-19,Paid Search,UK
U10628,2025-11-29,Paid Social,France
U10629,2025-02-24,Paid Social,Germany
U10630,2025-11-03,Partnerships,Germany
U10631,2025-12-24,Paid Social,UK
U10632,2025-06-10,Organic,UK
U10633,2025-10-12,Affiliate,France
U10634,2025-11-21,Paid Search,Spain
U10635,2025-07-17,Paid Search,France
U10636,2025-06-08,Organic,France
U10637,2025-03-21,Partnerships,Germany
U10638,2025-01-31,Paid Search,Spain
U10639,2025-04-22,Paid Search,Spain
U10640,2025-02-15,Affiliate,France
U10641,2025-12-19,Affiliate,Germany
U10642,2025-07-24,Paid Search,UK
U10643,2025-02-21,Paid Social,Germany
U10644,2025-05-18,Paid Social,UK
U10645,2025-03-15,Organic,Germany
U10646,2025-02-10,Paid Search,Spain
U10647,2025-03-18,Partnerships,Germany
U10648,2025-07-06,Affiliate,France
U10649,2025-02-21,Paid Search,UK
U10650,2025-03-28,Affiliate,Germany
U10651,2025-04-19,Paid Search,Germany
U10652,2025-08-13,Partnerships,UK
U10653,2025-09-05,Affiliate,Germany
U10654,2025-03-10,Paid Search,UK
U10655,2025-04-30,Paid Search,Spain
U10656,2025-03-08,Organic,UK
U10657,2025-03-02,Paid Social,UK
U10658,2025-11-23,Paid Social,Spain
U10659,2025-07-10,Paid Social,Germany
U10660,2025-07-08,Organic,Germany
U10661,2025-05-31,Affiliate,Spain
U10662,2025-10-13,Partnerships,France
U10663,2025-04-06,Paid Search,UK
U10664,2025-11-08,Paid Search,Germany
U10665,2025-11-05,Paid Social,Germany
U10666,2025-09-20,Paid Social,UK
U10667,2025-04-07,Partnerships,UK
U10668,2025-04-23,Affiliate,UK
U10669,2025-05-05,Paid Social,France
U10670,2025-05-12,Partnerships,Spain
U10671,2025-05-01,Paid Search,France
U10672,2025-07-16,Paid Search,France
U10673,2025-10-21,Organic,UK
U10674,2025-05-02,Affiliate,Spain
U10675,2025-10-09,Affiliate,Germany
U10676,2025-09-17,Paid Social,UK
U10677,2025-02-08,Paid Social,Spain
U10678,2025-02-23,Paid Search,Germany
U10679,2025-06-10,Organic,France
U10680,2025-10-16,Affiliate,Spain
U10681,2025-07-19,Paid Search,France
U10682,2025-10-03,Organic,France
U10683,2025-01-16,Paid Social,Spain
U10684,2025-06-22,Organic,Germany
U10685,2025-09-05,Paid Search,Spain
U10686,2025-08-06,Paid Search,Germany
U10687,2025-03-28,Paid Search,UK
U10688,2025-03-23,Paid Search,UK
U10689,2025-03-03,Organic,UK
U10690,2025-10-14,Partnerships,France
U10691,2025-02-11,Affiliate,UK
U10692,2025-01-12,Organic,France
U10693,2025-11-17,Paid Search,Germany
U10694,2025-08-22,Organic,Spain
U10695,2025-11-25,Organic,Spain
U10696,2025-05-11,Paid Social,France
U10697,2025-04-25,Paid Search,France
U10698,2025-08-06,Partnerships,France
U10699,2025-05-17,Paid Social,Germany
U10700,2025-04-16,Organic,Germany
U10701,2025-06-28,Paid Search,UK
U10702,2025-01-16,Affiliate,UK
U10703,2025-08-30,Affiliate,Spain
U10704,2025-11-30,Paid Search,UK
U10705,2025-08-14,Paid Social,Germany
U10706,2025-08-30,Paid Search,Germany
U10707,2025-05-21,Paid Social,Germany
U10708,2025-07-18,Organic,Germany
U10709,2025-04-22,Paid Social,Spain
U10710,2025-05-07,Organic,Spain
U10711,2025-01-21,Paid Search,Germany
U10712,2025-05-27,Partnerships,France
U10713,2025-03-30,Organic,UK
U10714,2025-10-30,Paid Social,Spain
U10715,2025-07-22,Organic,France
U10716,2025-03-26,Affiliate,UK
U10717,2025-06-16,Paid Social,France
U10718,2025-03-13,Organic,Germany
U10719,2025-10-25,Paid Search,UK
U10720,2025-01-09,Paid Search,France
U10721,2025-10-08,Affiliate,Spain
U10722,2025-09-15,Organic,Spain
U10723,2025-10-02,Organic,Spain
U10724,2025-08-26,Paid Search,UK
U10725,2025-01-20,Organic,Germany
U10726,2025-08-21,Partnerships,Germany
U10727,2025-08-09,Organic,UK
U10728,2025-11-22,Paid Social,UK
U10729,2025-01-17,Partnerships,Germany
U10730,2025-03-30,Organic,Spain
U10731,2025-07-15,Paid Social,Germany
U10732,2025-12-16,Organic,Germany
U10733,2025-03-25,Paid Social,France
U10734,2025-03-28,Paid Social,Spain
U10735,2025-11-03,Organic,UK
U10736,2025-12-04,Organic,Germany
U10737,2025-06-03,Paid Social,Spain
U10738,2025-08-16,Paid Search,UK
U10739,2025-09-21,Organic,France
U10740,2025-08-11,Organic,France
U10741,2025-05-01,Affiliate,Spain
U10742,2025-06-22,Affiliate,Germany
U10743,2025-01-04,Organic,UK
U10744,2025-12-08,Paid Search,Spain
U10745,2025-05-08,Organic,France
U10746,2025-04-20,Paid Social,UK
U10747,2025-12-21,Affiliate,UK
U10748,2025-02-06,Paid Social,Germany
U10749,2025-03-12,Paid Social,France
U10750,2025-10-16,Partnerships,France
U10751,2025-01-31,Organic,France
U10752,2025-09-25,Partnerships,UK
U10753,2025-01-11,Organic,France
U10754,2025-12-10,Paid Search,Spain
U10755,2025-11-24,Organic,France
U10756,2025-02-01,Paid Social,UK
U10757,2025-02-26,Paid Search,France
U10758,2025-06-15,Paid Search,France
U10759,2025-07-07,Partnerships,UK
U10760,2025-12-08,Organic,France
U10761,2025-01-19,Partnerships,Germany
U10762,2025-04-26,Paid Social,UK
U10763,2025-07-03,Paid Search,France
U10764,2025-09-27,Affiliate,Germany
U10765,2025-02-02,Paid Search,Spain
U10766,2025-01-10,Paid Social,UK
U10767,2025-03-21,Partnerships,France
U10768,2025-07-11,Organic,UK
U10769,2025-11-16,Paid Social,Germany
U10770,2025-07-09,Paid Search,UK
U10771,2025-03-09,Organic,Spain
U10772,2025-12-14,Partnerships,France
U10773,2025-05-05,Organic,Spain
U10774,2025-12-02,Paid Search,Germany
U10775,2025-02-28,Paid Social,UK
U10776,2025-04-07,Organic,France
U10777,2025-10-02,Paid Search,France
U10778,2025-05-29,Partnerships,Germany
U10779,2025-10-05,Paid Search,Germany
U10780,2025-09-22,Affiliate,UK
U10781,2025-01-09,Organic,France
U10782,2025-10-10,Paid Social,Germany
U10783,2025-09-30,Organic,France
U10784,2025-10-28,Paid Social,UK
U10785,2025-01-08,Organic,Spain
U10786,2025-07-27,Paid Social,Germany
U10787,2025-05-05,Paid Search,UK
U10788,2025-05-03,Paid Social,Spain
U10789,2025-02-02,Partnerships,UK
U10790,2025-01-01,Organic,Germany
U10791,2025-07-23,Paid Social,UK
U10792,2025-01-06,Affiliate,France
U10793,2025-10-24,Organic,Germany
U10794,2025-01-05,Organic,France
U10795,2025-03-21,Partnerships,UK
U10796,2025-10-01,Organic,Germany
U10797,2025-06-26,Affiliate,France
U10798,2025-12-04,Paid Search,France
U10799,2025-11-17,Paid Search,France
U10800,2025-12-05,Organic,Spain
U10801,2025-05-16,Paid Search,France
U10802,2025-01-25,Paid Social,France
U10803,2025-11-21,Organic,UK
U10804,2025-07-02,Paid Search,UK
U10805,2025-06-17,Organic,UK
U10806,2025-12-04,Organic,UK
U10807,2025-06-27,Organic,Spain
U10808,2025-04-05,Paid Social,UK
U10809,2025-02-02,Paid Social,UK
U10810,2025-04-21,Organic,UK
U10811,2025-05-26,Paid Search,France
U10812,2025-08-19,Affiliate,Spain
U10813,2025-09-29,Partnerships,UK
U10814,2025-12-02,Paid Social,France
U10815,2025-02-07,Organic,Germany
U10816,2025-05-15,Partnerships,Spain
U10817,2025-11-30,Paid Search,UK
U10818,2025-08-23,Paid Search,France
U10819,2025-11-15,Paid Search,Germany
U10820,2025-12-11,Paid Search,Germany
U10821,2025-06-09,Partnerships,France
U10822,2025-02-07,Paid Search,France
U10823,2025-05-30,Paid Social,Spain
U10824,2025-11-04,Organic,France
U10825,2025-01-29,Affiliate,UK
U10826,2025-05-24,Paid Social,Germany
U10827,2025-03-17,Organic,UK
U10828,2025-05-25,Paid Search,UK
U10829,2025-08-17,Organic,UK
U10830,2025-03-05,Partnerships,Germany
U10831,2025-12-13,Partnerships,Germany
U10832,2025-12-11,Organic,Germany
U10833,2025-09-26,Affiliate,France
U10834,2025-11-24,Organic,UK
U10835,2025-07-03,Organic,Spain
U10836,2025-09-18,Paid Social,France
U10837,2025-09-25,Paid Social,France
U10838,2025-06-18,Organic,Spain
U10839,2025-09-16,Affiliate,UK
U10840,2025-08-15,Organic,Spain
U10841,2025-02-02,Affiliate,Germany
U10842,2025-08-02,Affiliate,UK
U10843,2025-02-19,Paid Search,France
U10844,2025-07-29,Paid Social,Germany
U10845,2025-01-29,Affiliate,Germany
U10846,2025-02-08,Affiliate,France
U10847,2025-12-13,Affiliate,Spain
U10848,2025-04-10,Partnerships,Germany
U10849,2025-06-22,Partnerships,Germany
U10850,2025-01-17,Organic,UK
U10851,2025-02-25,Paid Social,UK
U10852,2025-08-14,Affiliate,France
U10853,2025-02-15,Paid Search,France
U10854,2025-03-08,Paid Social,France
U10855,2025-07-16,Paid Social,Spain
U10856,2025-05-22,Paid Social,Germany
U10857,2025-11-19,Paid Social,France
U10858,2025-01-23,Paid Search,UK
U10859,2025-04-04,Paid Social,Germany
U10860,2025-08-30,Organic,France
U10861,2025-08-25,Paid Social,Germany
U10862,2025-02-23,Partnerships,Germany
U10863,2025-05-18,Affiliate,Germany
U10864,2025-11-29,Paid Social,France
U10865,2025-09-29,Paid Search,Germany
U10866,2025-02-10,Paid Search,Germany
U10867,2025-04-08,Organic,Germany
U10868,2025-07-02,Paid Social,UK
U10869,2025-05-08,Paid Search,France
U10870,2025-08-17,Paid Social,Spain
U10871,2025-11-13,Affiliate,UK
U10872,2025-03-27,Partnerships,Germany
U10873,2025-09-13,Paid Social,Germany
U10874,2025-07-28,Paid Social,Spain
U10875,2025-08-03,Paid Social,Spain
U10876,2025-04-10,Paid Search,UK
U10877,2025-02-18,Paid Social,Germany
U10878,2025-07-20,Affiliate,Spain
U10879,2025-09-15,Affiliate,UK
U10880,2025-06-27,Partnerships,Spain
U10881,2025-09-02,Partnerships,Germany
U10882,2025-05-03,Paid Social,Germany
U10883,2025-12-08,Paid Social,Germany
U10884,2025-06-20,Paid Social,Germany
U10885,2025-11-29,Partnerships,France
U10886,2025-05-16,Paid Search,France
U10887,2025-02-28,Organic,France
U10888,2025-07-12,Affiliate,UK
U10889,2025-09-25,Paid Social,UK
U10890,2025-09-17,Partnerships,Spain
U10891,2025-04-05,Paid Search,Spain
U10892,2025-05-05,Paid Social,UK
U10893,2025-02-10,Paid Social,Spain
U10894,2025-09-11,Paid Search,UK
U10895,2025-01-07,Organic,France
U10896,2025-08-04,Organic,UK
U10897,2025-03-10,Paid Search,UK
U10898,2025-03-10,Paid Social,Spain
U10899,2025-03-22,Paid Search,Spain
U10900,2025-01-30,Organic,UK
U10901,2025-03-14,Paid Social,Germany
U10902,2025-09-19,Paid Social,Spain
U10903,2025-03-30,Paid Social,UK
U10904,2025-07-27,Paid Social,Spain
U10905,2025-08-01,Partnerships,Germany
U10906,2025-11-18,Partnerships,Spain
U10907,2025-09-23,Affiliate,UK
U10908,2025-10-20,Partnerships,UK
U10909,2025-07-26,Affiliate,Germany
U10910,2025-11-29,Paid Search,UK
U10911,2025-03-18,Paid Search,Germany
U10912,2025-10-15,Paid Social,UK
U10913,2025-02-16,Partnerships,UK
U10914,2025-04-20,Organic,Spain
U10915,2025-07-19,Paid Search,Spain
U10916,2025-07-29,Paid Social,Germany
U10917,2025-06-03,Paid Search,Spain
U10918,2025-01-10,Organic,France
U10919,2025-12-19,Organic,Germany
U10920,2025-06-06,Paid Search,France
U10921,2025-09-18,Partnerships,Germany
U10922,2025-03-18,Partnerships,France
U10923,2025-09-14,Paid Search,Spain
U10924,2025-05-11,Paid Social,Spain
U10925,2025-03-08,Affiliate,UK
U10926,2025-08-16,Paid Search,France
U10927,2025-06-12,Paid Social,UK
U10928,2025-01-15,Paid Search,Germany
U10929,2025-08-20,Affiliate,France
U10930,2025-07-14,Organic,UK
U10931,2025-12-15,Affiliate,Germany
U10932,2025-01-30,Paid Search,France
U10933,2025-12-25,Paid Search,UK
U10934,2025-12-04,Affiliate,France
U10935,2025-11-27,Paid Social,France
U10936,2025-11-12,Affiliate,UK
U10937,2025-10-23,Paid Search,Spain
U10938,2025-11-26,Organic,Spain
U10939,2025-08-08,Organic,UK
U10940,2025-05-27,Organic,Germany
U10941,2025-09-16,Paid Social,UK
U10942,2025-10-19,Partnerships,UK
U10943,2025-10-26,Paid Social,France
U10944,2025-05-23,Organic,Spain
U10945,2025-08-23,Paid Search,Spain
U10946,2025-04-25,Organic,Spain
U10947,2025-12-31,Paid Social,Spain
U10948,2025-03-31,Organic,UK
U10949,2025-07-27,Partnerships,France
U10950,2025-06-13,Paid Social,Spain
U10951,2025-03-25,Organic,Spain
U10952,2025-03-18,Paid Social,France
